Order_ID,Order_Date,UF,Region,Category,Subcategory,Quantity,Subtotal,Discount,P_Service,Total,Payment_Method,Purchase_Status,Services,D_Forecast,D_Date
ORD004413,2024-03-12,AM,Norte,Moda,Calçados,3,900.71,0.0,18.17,918.88,PIX,Confirmado,Standard,2024-03-24,2024-03-22
ORD004414,2024-02-11,AM,Norte,Livros,Ficção,1,87.16,0.0,40.62,127.78,Cartão de Crédito,Confirmado,Standard,2024-02-23,2024-02-24
ORD004415,2024-09-13,CE,Nordeste,Eletrônicos,Smartwatches,1,2051.15,0.1,82.64,1928.68,PIX,Confirmado,Same-Day,2024-09-13,2024-09-13
ORD004416,2024-02-23,DF,Centro-Oeste,Eletrônicos,Tablets,1,3654.0,0.0,15.01,3669.01,PIX,Confirmado,Standard,2024-03-08,2024-03-06
ORD004417,2024-10-08,GO,Centro-Oeste,Moda,Calças,1,73.34,0.0,32.7,106.04,Cartão de Crédito,Confirmado,Scheduled,2024-10-11,2024-10-22
ORD004418,2024-06-20,PE,Nordeste,Eletrônicos,Tablets,3,3786.33,0.0,69.1,3855.43,PIX,Confirmado,Same-Day,2024-06-20,2024-07-02
ORD004419,2024-07-10,CE,Nordeste,Livros,HQs,1,111.27,0.0,50.71,161.98,PIX,Confirmado,Standard,2024-07-18,2024-07-19
ORD004420,2024-07-20,RS,Sul,Esportes,Suplementos,2,1012.96,0.15,59.95,920.97,Cartão de Crédito,Confirmado,Same-Day,2024-07-20,2024-07-20
ORD004421,2024-07-27,ES,Sudeste,Eletrônicos,Notebooks,1,2850.75,0.0,16.37,2867.12,PIX,Confirmado,Standard,2024-08-10,2024-08-13
ORD004422,2024-08-20,MG,Sudeste,Moda,Camisetas,1,328.3,0.0,22.64,350.94,PIX,Confirmado,Standard,2024-08-30,2024-08-29
ORD004423,2024-09-15,PA,Norte,Eletrônicos,Fones de Ouvido,2,4134.88,0.0,27.62,4162.5,Boleto,Cancelado,Standard,2024-09-27,
ORD004424,2024-03-14,MA,Nordeste,Eletrônicos,Tablets,1,4572.38,0.0,36.46,4608.84,Cartão de Crédito,Confirmado,Standard,2024-03-23,2024-03-24
ORD004425,2024-05-03,PA,Norte,Livros,Técnicos,1,26.55,0.0,46.48,73.03,Cartão de Crédito,Confirmado,Standard,2024-05-16,2024-05-15
ORD004426,2024-04-17,CE,Nordeste,Eletrônicos,Notebooks,1,3315.87,0.05,16.37,3166.44,Boleto,Confirmado,Standard,2024-04-28,2024-04-28
ORD004427,2024-01-13,SP,Sudeste,Eletrônicos,Tablets,1,1403.16,0.0,31.37,1434.53,PIX,Confirmado,Standard,2024-01-24,2024-01-25
ORD004428,2024-03-02,RS,Sul,Moda,Camisetas,1,493.47,0.0,24.57,518.04,Cartão de Crédito,Confirmado,Standard,2024-03-09,2024-03-18
ORD004429,2024-02-04,PR,Sul,Livros,Ficção,1,52.51,0.0,30.89,83.4,Cartão de Crédito,Confirmado,Standard,2024-02-10,2024-02-10
ORD004430,2024-08-04,SC,Sul,Livros,Ficção,1,121.7,0.0,42.53,164.23,PIX,Confirmado,Scheduled,2024-08-07,2024-08-14
ORD004431,2024-06-02,SC,Sul,Livros,Técnicos,2,103.45,0.1,35.7,128.8,PIX,Confirmado,Same-Day,2024-06-02,2024-06-02
ORD004432,2024-04-16,PR,Sul,Livros,HQs,2,111.42,0.0,29.55,140.97,Cartão de Crédito,Confirmado,Standard,2024-04-28,2024-04-28
ORD004433,2024-10-28,MA,Nordeste,Livros,HQs,1,69.44,0.0,68.79,138.23,PIX,Confirmado,Same-Day,2024-10-28,2024-10-29
ORD004434,2024-10-30,SP,Sudeste,Livros,Ficção,1,53.95,0.1,43.58,92.13,Cartão de Crédito,Confirmado,Scheduled,2024-11-03,2024-11-01
ORD004435,2024-09-12,SC,Sul,Casa e Decoração,Móveis,1,1884.97,0.0,49.24,1934.21,PIX,Confirmado,Scheduled,2024-09-15,2024-09-14
ORD004436,2024-05-10,ES,Sudeste,Livros,Infantis,1,53.12,0.1,26.96,74.77,Boleto,Confirmado,Standard,2024-05-16,2024-05-14
ORD004437,2024-10-02,PA,Norte,Eletrônicos,Fones de Ouvido,1,3085.31,0.0,23.12,3108.43,Cartão de Crédito,Confirmado,Standard,2024-10-12,2024-10-12
ORD004438,2024-10-27,DF,Centro-Oeste,Casa e Decoração,Iluminação,2,3307.53,0.1,11.66,2988.44,Cartão de Crédito,Confirmado,Standard,2024-11-04,2024-11-14
ORD004439,2024-01-14,BA,Nordeste,Eletrônicos,Fones de Ouvido,1,976.65,0.15,60.67,890.82,Cartão de Crédito,Confirmado,Same-Day,2024-01-14,2024-01-14
ORD004440,2024-02-14,PE,Nordeste,Casa e Decoração,Têxtil,1,1575.61,0.0,17.46,1593.07,Cartão de Crédito,Confirmado,Standard,2024-02-28,2024-03-02
ORD004441,2024-02-17,RJ,Sudeste,Moda,Camisetas,1,404.5,0.0,10.24,414.74,Cartão de Crédito,Confirmado,Standard,2024-02-24,2024-02-25
ORD004442,2024-08-20,BA,Nordeste,Casa e Decoração,Utensílios,1,771.52,0.15,23.35,679.14,PIX,Confirmado,Scheduled,2024-08-26,2024-08-24
ORD004443,2024-08-28,SP,Sudeste,Casa e Decoração,Decoração,2,702.64,0.1,36.1,668.48,PIX,Confirmado,Standard,2024-09-04,2024-09-02
ORD004444,2024-10-09,PA,Norte,Livros,Não-ficção,3,361.84,0.0,42.1,403.94,Cartão de Crédito,Confirmado,Standard,2024-10-19,2024-10-20
ORD004445,2024-07-29,RJ,Sudeste,Eletrônicos,Notebooks,1,4327.22,0.0,34.37,4361.59,Boleto,Confirmado,Same-Day,2024-07-29,2024-07-29
ORD004446,2024-10-30,AM,Norte,Eletrônicos,Smartwatches,1,2887.0,0.1,61.52,2659.82,PIX,Confirmado,Scheduled,2024-11-06,2024-11-15
ORD004447,2024-08-15,RJ,Sudeste,Esportes,Equipamentos,1,337.46,0.0,78.4,415.86,Cartão de Crédito,Confirmado,Same-Day,2024-08-15,2024-08-15
ORD004448,2024-08-25,PR,Sul,Esportes,Acessórios,1,283.33,0.0,36.86,320.19,Cartão de Débito,Confirmado,Standard,2024-08-31,2024-08-29
ORD004449,2024-10-01,GO,Centro-Oeste,Eletrônicos,Tablets,1,2866.79,0.0,14.88,2881.67,Cartão de Crédito,Confirmado,Standard,2024-10-10,2024-10-11
ORD004450,2024-10-26,RJ,Sudeste,Esportes,Acessórios,1,110.46,0.0,35.14,145.6,Boleto,Confirmado,Standard,2024-11-04,2024-11-03
ORD004451,2024-03-30,MA,Nordeste,Livros,Técnicos,1,90.35,0.1,51.97,133.29,Cartão de Crédito,Confirmado,Standard,2024-04-09,2024-04-10
ORD004452,2024-03-24,SP,Sudeste,Casa e Decoração,Têxtil,1,431.42,0.0,28.68,460.1,PIX,Confirmado,Standard,2024-04-02,2024-04-02
ORD004453,2024-06-18,BA,Nordeste,Eletrônicos,Notebooks,1,4853.28,0.05,96.78,4707.39,Cartão de Crédito,Confirmado,Same-Day,2024-06-18,2024-06-19
ORD004454,2024-02-09,RS,Sul,Livros,Infantis,2,255.74,0.0,25.06,280.8,PIX,Confirmado,Standard,2024-02-22,2024-02-23
ORD004455,2024-05-07,SP,Sudeste,Livros,Não-ficção,1,143.4,0.0,45.01,188.41,Boleto,Confirmado,Same-Day,2024-05-07,2024-05-13
ORD004456,2024-07-11,SP,Sudeste,Casa e Decoração,Utensílios,1,1129.22,0.0,20.72,1149.94,PIX,Confirmado,Standard,2024-07-25,2024-07-23
ORD004457,2024-04-24,SC,Sul,Esportes,Acessórios,1,383.9,0.0,26.51,410.41,Cartão de Crédito,Confirmado,Standard,2024-05-02,2024-05-02
ORD004458,2024-04-27,ES,Sudeste,Livros,Ficção,2,253.97,0.0,46.21,300.18,Cartão de Crédito,Cancelado,Scheduled,2024-05-04,
ORD004459,2024-02-21,MG,Sudeste,Moda,Calças,1,116.22,0.0,22.45,138.67,PIX,Confirmado,Standard,2024-02-26,2024-02-26
ORD004460,2024-10-15,SP,Sudeste,Livros,Infantis,1,111.62,0.0,25.91,137.53,Cartão de Crédito,Confirmado,Standard,2024-10-21,2024-10-21
ORD004461,2024-07-06,PA,Norte,Livros,Ficção,1,140.04,0.0,15.66,155.7,PIX,Confirmado,Standard,2024-07-13,2024-07-14
ORD004462,2024-09-25,MA,Nordeste,Casa e Decoração,Têxtil,1,1840.33,0.15,47.56,1611.84,Cartão de Crédito,Confirmado,Standard,2024-10-04,2024-10-05
ORD004463,2024-02-24,BA,Nordeste,Livros,Ficção,2,214.53,0.0,21.34,235.87,Cartão de Crédito,Confirmado,Standard,2024-03-06,2024-03-05
ORD004464,2024-05-22,BA,Nordeste,Esportes,Acessórios,1,171.97,0.15,29.87,176.04,Cartão de Crédito,Confirmado,Scheduled,2024-05-28,2024-05-29
ORD004465,2024-02-04,RJ,Sudeste,Eletrônicos,Tablets,1,4519.17,0.05,34.53,4327.74,Boleto,Cancelado,Standard,2024-02-16,
ORD004466,2024-07-02,PE,Nordeste,Livros,HQs,1,147.31,0.0,85.08,232.39,Boleto,Cancelado,Same-Day,2024-07-02,
ORD004467,2024-05-04,MA,Nordeste,Moda,Camisetas,1,460.21,0.0,28.94,489.15,Cartão de Crédito,Confirmado,Standard,2024-05-12,2024-05-13
ORD004468,2024-01-13,MG,Sudeste,Eletrônicos,Smartwatches,1,2789.8,0.1,18.32,2529.14,PIX,Cancelado,Standard,2024-01-20,
ORD004469,2024-04-05,GO,Centro-Oeste,Moda,Calçados,1,162.71,0.0,41.19,203.9,Cartão de Crédito,Confirmado,Standard,2024-04-11,2024-04-12
ORD004470,2024-10-06,SC,Sul,Esportes,Suplementos,1,203.32,0.0,19.12,222.44,Boleto,Confirmado,Standard,2024-10-15,2024-10-13
ORD004471,2024-09-01,RJ,Sudeste,Moda,Acessórios,1,463.69,0.0,34.23,497.92,Boleto,Confirmado,Standard,2024-09-11,2024-09-15
ORD004472,2024-07-30,RJ,Sudeste,Esportes,Roupas Esportivas,3,676.25,0.15,25.46,600.28,PIX,Confirmado,Standard,2024-08-07,2024-08-21
ORD004473,2024-04-28,RS,Sul,Moda,Vestidos,3,487.7,0.05,37.0,500.32,Cartão de Débito,Confirmado,Standard,2024-05-11,2024-05-09
ORD004474,2024-03-09,ES,Sudeste,Livros,Ficção,1,50.96,0.0,18.07,69.03,Cartão de Crédito,Confirmado,Standard,2024-03-15,2024-03-16
ORD004475,2024-07-09,SP,Sudeste,Esportes,Roupas Esportivas,2,1177.39,0.0,23.84,1201.23,Cartão de Crédito,Confirmado,Standard,2024-07-16,2024-07-14
ORD004476,2024-02-27,CE,Nordeste,Casa e Decoração,Têxtil,1,257.4,0.15,44.78,263.57,Cartão de Crédito,Confirmado,Scheduled,2024-03-02,2024-03-16
ORD004477,2024-09-28,SP,Sudeste,Casa e Decoração,Utensílios,2,1386.19,0.05,35.04,1351.92,Cartão de Crédito,Confirmado,Standard,2024-10-12,2024-10-11
ORD004478,2024-06-12,MA,Nordeste,Moda,Calçados,1,154.18,0.05,46.55,193.02,Cartão de Crédito,Confirmado,Same-Day,2024-06-12,2024-06-12
ORD004479,2024-04-19,RS,Sul,Livros,Infantis,1,129.68,0.05,29.81,153.01,Cartão de Crédito,Confirmado,Standard,2024-05-01,2024-05-02
ORD004480,2024-09-02,RS,Sul,Eletrônicos,Notebooks,1,1072.01,0.0,37.33,1109.34,PIX,Confirmado,Standard,2024-09-16,2024-09-20
ORD004481,2024-07-17,CE,Nordeste,Esportes,Roupas Esportivas,1,169.55,0.0,43.56,213.11,Cartão de Crédito,Confirmado,Same-Day,2024-07-17,2024-07-17
ORD004482,2024-03-15,GO,Centro-Oeste,Moda,Acessórios,1,449.22,0.0,45.92,495.14,Cartão de Crédito,Confirmado,Scheduled,2024-03-19,2024-03-17
ORD004483,2024-03-15,AM,Norte,Eletrônicos,Fones de Ouvido,1,898.93,0.05,18.1,872.08,Cartão de Crédito,Confirmado,Standard,2024-03-23,2024-03-21
ORD004484,2024-09-19,RJ,Sudeste,Esportes,Equipamentos,2,623.62,0.0,38.46,662.08,Cartão de Débito,Confirmado,Standard,2024-10-01,2024-10-02
ORD004485,2024-05-06,GO,Centro-Oeste,Livros,Técnicos,1,59.95,0.0,25.51,85.46,PIX,Confirmado,Standard,2024-05-16,2024-05-15
ORD004486,2024-04-25,AM,Norte,Casa e Decoração,Iluminação,1,823.74,0.1,32.78,774.15,Boleto,Confirmado,Standard,2024-05-03,2024-05-04
ORD004487,2024-01-31,PA,Norte,Livros,Ficção,1,51.64,0.15,17.21,61.1,Boleto,Confirmado,Standard,2024-02-09,2024-02-08
ORD004488,2024-06-13,PA,Norte,Livros,Ficção,1,135.15,0.1,44.58,166.22,Cartão de Débito,Confirmado,Scheduled,2024-06-19,2024-06-18
ORD004489,2024-04-08,GO,Centro-Oeste,Casa e Decoração,Iluminação,1,349.28,0.0,37.59,386.87,Cartão de Crédito,Confirmado,Same-Day,2024-04-08,2024-04-08
ORD004490,2024-08-18,DF,Centro-Oeste,Moda,Calças,1,452.04,0.0,21.05,473.09,Cartão de Débito,Cancelado,Standard,2024-09-01,
ORD004491,2024-09-02,DF,Centro-Oeste,Esportes,Acessórios,1,735.23,0.0,28.35,763.58,PIX,Confirmado,Standard,2024-09-07,2024-09-08
ORD004492,2024-03-21,RS,Sul,Esportes,Calçados,1,529.01,0.05,20.6,523.16,PIX,Confirmado,Standard,2024-03-29,2024-03-27
ORD004493,2024-05-27,PE,Nordeste,Eletrônicos,Fones de Ouvido,2,4314.26,0.0,36.9,4351.16,Cartão de Crédito,Confirmado,Standard,2024-06-10,2024-06-08
ORD004494,2024-01-16,BA,Nordeste,Eletrônicos,Smartwatches,2,7628.99,0.1,38.78,69048.7,Cartão de Crédito,Confirmado,Standard,2024-01-24,2024-01-27
ORD004495,2024-02-13,ES,Sudeste,Moda,Camisetas,2,986.7,0.05,33.11,970.48,Cartão de Débito,Confirmado,Standard,2024-02-20,2024-02-21
ORD004496,2024-07-08,PR,Sul,Livros,Técnicos,2,232.37,0.05,18.22,238.97,PIX,Cancelado,Standard,2024-07-14,
ORD004497,2024-08-25,GO,Centro-Oeste,Casa e Decoração,Decoração,1,1015.26,0.0,55.16,1070.42,Cartão de Crédito,Confirmado,Same-Day,2024-08-25,2024-08-25
ORD004498,2024-10-01,DF,Centro-Oeste,Casa e Decoração,Decoração,1,1738.67,0.0,32.4,1771.07,Cartão de Crédito,Confirmado,Standard,2024-10-12,2024-10-16
ORD004499,2024-08-28,CE,Nordeste,Livros,Infantis,1,108.39,0.1,35.34,132.89,Boleto,Confirmado,Standard,2024-09-04,2024-09-11
ORD004500,2024-10-28,ES,Sudeste,Esportes,Calçados,1,361.43,0.05,38.96,382.31,Boleto,Confirmado,Standard,2024-11-06,2024-11-06
ORD004501,2024-10-20,MG,Sudeste,Livros,Técnicos,1,119.38,0.0,32.19,151.57,Cartão de Crédito,Confirmado,Standard,2024-10-31,2024-10-31
ORD004502,2024-02-16,ES,Sudeste,Livros,Técnicos,1,113.94,0.0,36.25,150.19,PIX,Cancelado,Standard,2024-02-28,
ORD004503,2024-09-29,CE,Nordeste,Esportes,Roupas Esportivas,1,627.01,0.0,32.45,659.46,Cartão de Crédito,Confirmado,Standard,2024-10-06,2024-10-04
ORD004504,2024-05-08,GO,Centro-Oeste,Casa e Decoração,Decoração,1,273.68,0.15,19.33,251.96,Cartão de Débito,Cancelado,Standard,2024-05-17,
ORD004505,2024-05-27,DF,Centro-Oeste,Esportes,Equipamentos,1,101.36,0.1,12.7,103.92,Boleto,Cancelado,Standard,2024-06-04,
ORD004506,2024-06-09,MA,Nordeste,Casa e Decoração,Utensílios,1,1810.98,0.0,60.01,1870.99,Cartão de Débito,Confirmado,Same-Day,2024-06-09,2024-06-10
ORD004507,2024-10-16,RS,Sul,Casa e Decoração,Decoração,1,779.6,0.1,33.52,735.16,Cartão de Crédito,Confirmado,Standard,2024-10-30,2024-10-28
ORD004508,2024-04-08,AM,Norte,Casa e Decoração,Têxtil,1,1801.77,0.0,78.35,1880.12,PIX,Confirmado,Same-Day,2024-04-08,2024-04-11
ORD004509,2024-07-29,PR,Sul,Casa e Decoração,Têxtil,3,2556.95,0.0,17.5,2574.45,Cartão de Crédito,Confirmado,Standard,2024-08-07,2024-08-06
ORD004510,2024-08-05,GO,Centro-Oeste,Moda,Acessórios,1,447.8,0.0,16.11,463.91,PIX,Confirmado,Standard,2024-08-12,2024-08-10
ORD004511,2024-03-12,PA,Norte,Casa e Decoração,Utensílios,1,1683.73,0.0,50.96,1734.69,Cartão de Débito,Confirmado,Standard,2024-03-23,2024-03-24
ORD004512,2024-07-04,ES,Sudeste,Esportes,Calçados,1,388.2,0.0,13.08,401.28,PIX,Confirmado,Standard,2024-07-16,2024-07-18
ORD004513,2024-06-13,RS,Sul,Livros,HQs,3,246.78,0.0,17.3,264.08,Cartão de Crédito,Confirmado,Standard,2024-06-19,2024-06-19
ORD004514,2024-09-23,MG,Sudeste,Eletrônicos,Tablets,1,2999.25,0.0,62.67,3061.92,PIX,Cancelado,Same-Day,2024-09-23,
ORD004515,2024-05-06,RS,Sul,Esportes,Suplementos,1,501.75,0.0,25.9,527.65,Boleto,Confirmado,Standard,2024-05-16,2024-05-16
ORD004516,2024-04-03,MA,Nordeste,Livros,Técnicos,1,130.17,0.0,24.39,154.56,Boleto,Cancelado,Standard,2024-04-17,
ORD004517,2024-05-05,BA,Nordeste,Livros,Técnicos,1,52.45,0.0,31.64,84.09,Cartão de Crédito,Confirmado,Standard,2024-05-19,2024-05-30
ORD004518,2024-10-17,PE,Nordeste,Esportes,Suplementos,1,271.08,0.0,13.51,284.59,Cartão de Crédito,Confirmado,Standard,2024-10-27,2024-10-26
ORD004519,2024-03-15,PR,Sul,Esportes,Roupas Esportivas,1,409.01,0.0,33.25,442.26,Cartão de Crédito,Confirmado,Standard,2024-03-29,2024-03-29
ORD004520,2024-05-09,RJ,Sudeste,Livros,HQs,1,107.67,0.0,27.27,134.94,Cartão de Débito,Confirmado,Scheduled,2024-05-17,2024-05-17
ORD004521,2024-07-20,SP,Sudeste,Eletrônicos,Notebooks,1,4094.94,0.0,53.01,4147.95,PIX,Confirmado,Same-Day,2024-07-20,2024-07-29
ORD004522,2024-05-10,MA,Nordeste,Livros,Infantis,2,116.81,0.0,18.03,134.84,Cartão de Débito,Confirmado,Standard,2024-05-22,2024-06-03
ORD004523,2024-10-08,DF,Centro-Oeste,Casa e Decoração,Têxtil,1,1156.18,0.0,20.78,1176.96,Cartão de Crédito,Confirmado,Standard,2024-10-19,2024-10-18
ORD004524,2024-10-17,BA,Nordeste,Moda,Vestidos,1,392.96,0.0,16.98,409.94,Cartão de Crédito,Confirmado,Standard,2024-10-27,2024-10-29
ORD004525,2024-01-27,BA,Nordeste,Livros,HQs,1,98.47,0.0,75.69,174.16,PIX,Confirmado,Same-Day,2024-01-27,2024-01-31
ORD004526,2024-02-25,PE,Nordeste,Livros,Infantis,3,93.83,0.0,19.36,113.19,Cartão de Crédito,Confirmado,Standard,2024-03-01,2024-02-29
ORD004527,2024-06-09,RJ,Sudeste,Moda,Calças,1,73.63,0.0,29.16,102.79,PIX,Confirmado,Standard,2024-06-16,2024-06-15
ORD004528,2024-03-03,SC,Sul,Eletrônicos,Smartphones,1,4579.28,0.0,34.35,4613.63,Cartão de Débito,Cancelado,Scheduled,2024-03-11,
ORD004529,2024-02-05,PR,Sul,Eletrônicos,Smartwatches,1,1096.78,0.0,34.75,1131.53,Cartão de Crédito,Confirmado,Standard,2024-02-19,2024-02-19
ORD004530,2024-10-01,PR,Sul,Moda,Camisetas,1,338.83,0.0,32.87,371.7,Cartão de Crédito,Confirmado,Same-Day,2024-10-01,2024-10-01
ORD004531,2024-08-04,RS,Sul,Eletrônicos,Smartwatches,1,4044.86,0.15,34.63,3472.76,Boleto,Confirmado,Standard,2024-08-12,2024-08-24
ORD004532,2024-01-31,SP,Sudeste,Eletrônicos,Tablets,1,3149.54,0.0,16.4,3165.94,Cartão de Crédito,Confirmado,Standard,2024-02-06,2024-02-07
ORD004533,2024-05-21,PR,Sul,Livros,Não-ficção,1,86.44,0.0,17.42,103.86,Cartão de Crédito,Confirmado,Standard,2024-05-27,2024-05-26
ORD004534,2024-04-28,RS,Sul,Esportes,Calçados,2,1262.36,0.0,33.21,1295.57,PIX,Confirmado,Standard,2024-05-04,2024-05-04
ORD004535,2024-10-19,PA,Norte,Casa e Decoração,Têxtil,2,3428.21,0.0,21.67,3449.88,Cartão de Crédito,Confirmado,Scheduled,2024-10-22,2024-10-22
ORD004536,2024-06-30,AM,Norte,Moda,Calças,1,390.74,0.0,47.0,437.74,Cartão de Crédito,Confirmado,Same-Day,2024-06-30,2024-06-30
ORD004537,2024-01-12,CE,Nordeste,Esportes,Suplementos,1,123.09,0.0,34.26,157.35,Boleto,Confirmado,Standard,2024-01-21,2024-01-22
ORD004538,2024-04-22,MG,Sudeste,Livros,Não-ficção,1,141.68,0.0,64.05,205.73,PIX,Confirmado,Same-Day,2024-04-22,2024-05-05
ORD004539,2024-10-04,DF,Centro-Oeste,Eletrônicos,Notebooks,1,3910.87,0.0,15.98,3926.85,Cartão de Crédito,Confirmado,Standard,2024-10-12,2024-10-10
ORD004540,2024-02-16,DF,Centro-Oeste,Esportes,Suplementos,2,201.07,0.0,35.83,236.9,Cartão de Crédito,Confirmado,Standard,2024-02-24,2024-02-23
ORD004541,2024-09-05,RJ,Sudeste,Eletrônicos,Notebooks,1,920.27,0.0,10.06,930.33,PIX,Confirmado,Standard,2024-09-17,2024-09-20
ORD004542,2024-07-27,RS,Sul,Moda,Calçados,1,209.66,0.05,13.48,212.66,Cartão de Débito,Confirmado,Standard,2024-08-03,2024-08-03
ORD004543,2024-03-25,MA,Nordeste,Moda,Calças,1,420.19,0.0,36.23,456.42,Boleto,Confirmado,Standard,2024-04-07,2024-04-21
ORD004544,2024-05-23,RJ,Sudeste,Eletrônicos,Notebooks,1,1354.26,0.0,27.69,1381.95,Cartão de Crédito,Confirmado,Standard,2024-05-31,2024-05-29
ORD004545,2024-06-06,BA,Nordeste,Esportes,Calçados,1,284.2,0.0,28.04,312.24,Cartão de Crédito,Confirmado,Scheduled,2024-06-11,2024-06-11
ORD004546,2024-07-16,PE,Nordeste,Moda,Calças,1,119.42,0.1,50.18,157.66,Cartão de Crédito,Confirmado,Standard,2024-07-27,2024-07-28
ORD004547,2024-02-21,AM,Norte,Eletrônicos,Fones de Ouvido,1,4528.18,0.1,19.06,4094.43,PIX,Confirmado,Standard,2024-03-02,2024-03-02
ORD004548,2024-08-15,PE,Nordeste,Moda,Calçados,1,363.66,0.0,21.6,385.26,Cartão de Crédito,Confirmado,Standard,2024-08-24,2024-09-07
ORD004549,2024-07-13,SP,Sudeste,Esportes,Suplementos,3,496.92,0.0,29.37,526.29,PIX,Cancelado,Standard,2024-07-23,
ORD004550,2024-04-15,MA,Nordeste,Livros,Infantis,3,254.42,0.0,63.53,317.95,Cartão de Crédito,Confirmado,Scheduled,2024-04-18,2024-04-19
ORD004551,2024-09-25,SC,Sul,Casa e Decoração,Móveis,2,1603.33,0.0,30.59,1633.92,Cartão de Crédito,Confirmado,Scheduled,2024-10-03,2024-10-04
ORD004552,2024-09-12,CE,Nordeste,Esportes,Acessórios,2,182.14,0.0,47.43,229.57,Cartão de Crédito,Confirmado,Standard,2024-09-21,2024-09-23
ORD004553,2024-08-14,DF,Centro-Oeste,Moda,Vestidos,1,167.7,0.0,31.93,199.63,Cartão de Crédito,Confirmado,Standard,2024-08-27,2024-08-27
ORD004554,2024-03-14,ES,Sudeste,Eletrônicos,Smartwatches,1,4024.83,0.05,41.63,3865.22,Cartão de Crédito,Confirmado,Same-Day,2024-03-14,2024-03-14
ORD004555,2024-07-12,MG,Sudeste,Livros,Não-ficção,1,92.41,0.0,36.2,128.61,Boleto,Confirmado,Same-Day,2024-07-12,2024-07-12
ORD004556,2024-04-21,SC,Sul,Casa e Decoração,Iluminação,3,3834.88,0.0,26.82,3861.7,Cartão de Crédito,Confirmado,Standard,2024-05-03,2024-05-03
ORD004557,2024-05-20,RS,Sul,Casa e Decoração,Utensílios,1,1773.17,0.0,30.02,1803.19,Boleto,Cancelado,Standard,2024-05-27,
ORD004558,2024-07-13,DF,Centro-Oeste,Livros,Ficção,1,81.1,0.0,51.59,132.69,Cartão de Crédito,Confirmado,Scheduled,2024-07-16,2024-07-16
ORD004559,2024-10-15,RS,Sul,Eletrônicos,Fones de Ouvido,1,4348.58,0.0,21.38,4369.96,Cartão de Crédito,Confirmado,Standard,2024-10-26,2024-10-27
ORD004560,2024-01-12,BA,Nordeste,Esportes,Suplementos,1,270.53,0.05,63.66,320.66,Cartão de Crédito,Cancelado,Scheduled,2024-01-15,
ORD004561,2024-07-03,BA,Nordeste,Eletrônicos,Fones de Ouvido,1,2696.19,0.0,20.63,2716.82,Cartão de Crédito,Confirmado,Standard,2024-07-16,2024-07-14
ORD004562,2024-08-11,ES,Sudeste,Livros,Infantis,1,137.69,0.05,64.43,195.23,Boleto,Confirmado,Same-Day,2024-08-11,2024-08-11
ORD004563,2024-02-15,BA,Nordeste,Casa e Decoração,Decoração,1,1866.9,0.05,20.36,1793.91,Cartão de Crédito,Confirmado,Standard,2024-02-26,2024-03-02
ORD004564,2024-04-27,PR,Sul,Casa e Decoração,Decoração,1,1070.06,0.0,32.58,1102.64,PIX,Confirmado,Standard,2024-05-07,2024-05-08
ORD004565,2024-09-02,MG,Sudeste,Moda,Calças,1,470.76,0.05,32.85,480.08,PIX,Confirmado,Standard,2024-09-12,2024-09-11
ORD004566,2024-10-26,GO,Centro-Oeste,Esportes,Calçados,1,689.65,0.0,34.34,723.99,Boleto,Cancelado,Same-Day,2024-10-26,
ORD004567,2024-09-28,PA,Norte,Moda,Camisetas,2,952.46,0.0,47.23,999.69,Cartão de Crédito,Confirmado,Scheduled,2024-10-03,2024-10-03
ORD004568,2024-07-14,SC,Sul,Eletrônicos,Notebooks,2,9247.94,0.0,48.14,9296.08,Cartão de Crédito,Confirmado,Scheduled,2024-07-21,2024-07-25
ORD004569,2024-02-16,ES,Sudeste,Moda,Camisetas,1,391.55,0.15,26.09,358.91,Boleto,Confirmado,Scheduled,2024-02-20,2024-02-20
ORD004570,2024-10-10,SP,Sudeste,Casa e Decoração,Móveis,1,415.39,0.0,24.81,440.2,Cartão de Crédito,Confirmado,Scheduled,2024-10-15,2024-10-17
ORD004571,2024-09-25,MA,Nordeste,Casa e Decoração,Iluminação,1,1280.98,0.0,29.99,1310.97,Boleto,Confirmado,Standard,2024-10-09,2024-10-10
ORD004572,2024-03-17,PR,Sul,Moda,Calçados,2,930.3,0.0,25.87,956.17,PIX,Confirmado,Standard,2024-03-30,2024-03-31
ORD004573,2024-05-22,AM,Norte,Moda,Calças,1,220.54,0.15,20.07,207.53,PIX,Confirmado,Standard,2024-06-01,2024-06-01
ORD004574,2024-07-28,PR,Sul,Moda,Acessórios,1,145.68,0.0,29.98,175.66,Cartão de Crédito,Confirmado,Standard,2024-08-04,2024-08-04
ORD004575,2024-02-04,RS,Sul,Eletrônicos,Smartwatches,1,3415.83,0.0,19.86,3435.69,Cartão de Crédito,Confirmado,Standard,2024-02-12,2024-02-24
ORD004576,2024-01-27,DF,Centro-Oeste,Moda,Vestidos,1,337.98,0.0,42.99,380.97,Cartão de Crédito,Confirmado,Standard,2024-02-06,2024-02-06
ORD004577,2024-10-07,PE,Nordeste,Livros,Não-ficção,1,142.26,0.0,46.34,188.6,PIX,Confirmado,Scheduled,2024-10-13,2024-10-12
ORD004578,2024-04-30,SP,Sudeste,Moda,Acessórios,1,380.29,0.05,17.42,378.69,Cartão de Débito,Confirmado,Standard,2024-05-12,2024-05-11
